"Type";"Coverage";"OdName";"AREA";"AreaName";"REG";"RegName";"DEV";"DevName";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"country";"criterion"
"Immigrants";"Both";"Malaysia";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"1";"10";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Mali";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"1";"2";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Malta";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"1";"3";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Marshall Islands";"909";"Oceania";"954";"Micronesia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"0";"2";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Mauritania";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"2";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Mauritius";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"1";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Mexico";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"6";"9";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Mongolia";"935";"Asia";"906";"Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"31";"33";"36";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Montenegro";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"9";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Montserrat";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"3";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Morocco";"903";"Africa";"912";"Northern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"38";"51";"32";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Mozambique";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"1";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Myanmar";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Namibia";"903";"Africa";"913";"Southern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"4";"2";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Nepal";"935";"Asia";"5501";"Southern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"7";"4";"8";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Netherlands";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"22";"22";"31";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"New Zealand";"909";"Oceania";"927";"Australia and New Zealand";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"12";"5";"17";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Nicaragua";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"2";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Nigeria";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"27";"18";"16";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Niue";"909";"Oceania";"957";"Polynesia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"1";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Northern Mariana Islands";"909";"Oceania";"954";"Micronesia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"2";"1";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Norway";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"21";"28";"50";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Pakistan";"935";"Asia";"5501";"Southern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"19";"16";"36";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Panama";"904";"Latin America and the Caribbean";"916";"Central America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"4";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Peru";"904";"Latin America and the Caribbean";"931";"South America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"17";"12";"11";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Philippines";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"0";"2";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Poland";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"7";"8";"5";"5";"8";"247";"158";"193";"61";"56";"53";"39";"48";"55";"48";"96";"100";"97";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Portugal";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"9";"19";"25";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Qatar";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"0";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Republic of Korea";"935";"Asia";"906";"Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"53";"32";"101";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Republic of Moldova";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"29554";"32340";"19344";"21364";"18715";"17847";"13750";"10762";"9037";"11652";"7569";"7562";"6391";"4816";"6569";"8649";"14090";"15519";"16433";"11814";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Romania";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"3";"10";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Rwanda";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"1";"2";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Saint Vincent and the Grenadines";"904";"Latin America and the Caribbean";"915";"Caribbean";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"2";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Saudi Arabia";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"4";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Senegal";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"2";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Serbia";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"41";"114";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Seychelles";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"1";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Sierra Leone";"903";"Africa";"914";"Western Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"1";"2";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Singapore";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"1";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Slovakia";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"7";"5";"29";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Slovenia";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"1";"10";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Somalia";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"1";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"South Africa";"903";"Africa";"913";"Southern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"3";"4";"7";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Spain";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"49";"35";"39";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Sri Lanka";"935";"Asia";"5501";"Southern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"2";"6";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"State of Palestine";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"13";"12";"27";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Sudan";"903";"Africa";"912";"Northern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"7";"7";"10";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Suriname";"904";"Latin America and the Caribbean";"931";"South America";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"1";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Swaziland";"903";"Africa";"913";"Southern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"5";"0";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Sweden";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"0";"0";"0";"0";"0";"0";"32";"32";"21";"14";"28";"19";"22";"16";"23";"32";"39";"30";"37";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Switzerland";"908";"Europe";"926";"Western Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"18";"16";"28";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Syrian Arab Republic";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"483";"..";"..";"358";"..";"..";"..";"56";"68";"67";"93";"125";"89";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Tajikistan";"935";"Asia";"5500";"Central Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"27808";"72556";"68761";"45645";"41799";"32508";"23053";"18396";"12116";"11043";"6742";"5967";"5346";"3339";"4717";"6523";"17309";"20717";"27028";"18188";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Thailand";"935";"Asia";"920";"South-Eastern Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"6";"7";"6";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"The former Yugoslav Republic of Macedonia";"908";"Europe";"925";"Southern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"9";"5";"7";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Tonga";"909";"Oceania";"957";"Polynesia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"1";"0";"0";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Tunisia";"903";"Africa";"912";"Northern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"10";"9";"8";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Turkey";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"176";"..";"..";"164";"..";"..";"..";"77";"86";"172";"315";"373";"443";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Turkmenistan";"935";"Asia";"5500";"Central Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"13118";"19035";"12990";"20186";"19129";"22840";"16501";"10509";"7998";"6738";"4402";"4531";"6299";"3734";"4104";"4089";"4846";"3962";"3336";"2283";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Uganda";"903";"Africa";"910";"Eastern Africa";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"8";"4";"1";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"Ukraine";"908";"Europe";"923";"Eastern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"210121";"199355";"189409";"247351";"188443";"170928";"138231";"111934";"81297";"74748";"36503";"36806";"23418";"17699";"30760";"32721";"51492";"49064";"45920";"27508";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"United Arab Emirates";"935";"Asia";"922";"Western Asia";"902";"Developing regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"7";"6";"14";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
"Immigrants";"Both";"United Kingdom of Great Britain and Northern Ireland";"908";"Europe";"924";"Northern Europe";"901";"Developed regions";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"..";"40";"34";"100";"..";"..";"..";"..";"..";"..";"Russian Federation";"Residence"
